鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
文山區,房地(土地+建物),臺北市文山區試院路１５４巷２弄２３號四樓,29.77,住,,,1130422,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750321,96.5,7,0,5,有,有,12000000,124352,,0.0,0,陽台外推；,RPRNMLRJNHJGFAA67DA,76.82,0.0,14.8,無,
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路一段１８６號三樓之２,10.35,商,,,1130415,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,156.0,3,2,2,有,有,32660000,226163,坡道機械,19.55,1800000,,RPRNMLQJNHJGFBA67DA,87.91,2.57,5.78,有,
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街８１巷７號三樓,20.61,住,,,1130427,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,150.94,3,2,2,有,有,30130000,237534,坡道平面,34.63,2500000,,RPWNMLRJNHJGFBA28DA,66.39,6.26,5.85,有,140
萬華區,房地(土地+建物),臺北市萬華區中華路二段４１６巷５號十二樓之３,22.05,住,,,1130414,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760316,102.03999999999999,3,2,2,有,有,17800000,174441,,0.0,0,,RPVOMLNLNHJGFBA08DA,70.38,0.0,9.22,有,
萬華區,房地(土地+建物),臺北市萬華區漢中街１７６號十二樓之７,1.69,商,,,1130408,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931028,20.02,1,1,1,有,有,4200000,209790,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；夾層；其他增建；,RPRNMLPLNHJGFBA77DA,10.29,0.0,2.06,有,141
內湖區,房地(土地+建物)+車位,臺北市內湖區安泰街８７號四樓之１,26.05,住,,,1130403,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970619,169.03,3,2,2,有,有,24750000,175128,坡道平面,41.98,2500000,其他增建；,RPRNMLQJNHJGFCA77DA,74.96,8.92,5.39,有,
內湖區,房地(土地+建物),臺北市內湖區陽光街９２巷６號三樓,21.68,住,,,1130419,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711224,67.95,2,1,1,有,無,14800000,217807,,0.0,0,,RPPOMLRLNHJGFCA97DA,61.79,0.0,6.16,無,
中山區,房地(土地+建物),臺北市中山區林森北路４０９號九樓之１４,3.06,商,,,1130422,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710531,34.81,1,0,1,有,有,6220000,178684,,0.0,0,,RPWNMLTLNHJGFCA78DA,24.29,0.0,0.0,有,142
信義區,房地(土地+建物),臺北市信義區忠孝東路四段５５３巷３２弄１號四樓,27.45,住,,,1130401,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0570712,50.23,2,1,1,有,無,18000000,358352,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPSOMLNJMHJGFDA67DA,50.23,0.0,0.0,無,
松山區,房地(土地+建物),臺北市松山區長安東路二段２１９號七樓之９,6.74,住,,,1130404,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730913,57.77,1,1,1,有,有,14750000,255323,,0.0,0,,RPSNMLTKMHJGFDA28DA,43.24,0.0,0.0,有,143
信義區,房地(土地+建物),臺北市信義區光復南路５６７號十一樓之２,3.94,商,,,1130403,土地1建物1車位0,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0970822,42.989999999999995,1,1,1,有,有,15680000,364736,,0.0,0,陽台外推；夾層；,RPXNMLOLMHJGFDA38DA,25.95,0.0,1.93,有,144
信義區,房地(土地+建物),臺北市信義區信義路六段７６巷２弄８５號二樓,24.4,住,,,1130416,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730704,87.73,3,2,1,有,無,19180000,218625,,0.0,0,陽台外推；其他增建；,RPQPMLQJNHJGFDA97DA,74.8,0.0,10.79,無,
松山區,房地(土地+建物)+車位,臺北市松山區南京東路五段３２８號八樓之２,6.93,商,,,1130414,土地2建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0930907,83.03,2,1,1,有,有,18000000,263715,升降機械,21.6,1800000,,RPXPMLQJNHJGFDA68DA,47.0,0.0,0.0,有,
信義區,房地(土地+建物),臺北市信義區信義路五段１５０巷４６３號三樓之４,6.53,住,,,1130424,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830715,23.69,1,0,1,有,有,6200000,261714,,0.0,0,其他增建；,RPVNMLPKNHJGFDA28DA,17.05,0.0,0.0,有,145
松山區,房地(土地+建物),臺北市松山區南京東路五段２００號八樓之１１,7.21,商,,,1130420,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0730229,77.27,2,2,1,有,有,20580000,266339,,0.0,0,其他增建；,RPOOMLQKNHJGFDA77DA,59.41,0.0,0.0,有,
北投區,房地(土地+建物),臺北市北投區行義路１８６巷５２號三樓,14.81,住,,,1130427,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740110,70.11,1,2,1,有,有,10600000,151191,,0.0,0,陽台外推；其他增建；,RPTNMLRLMHJGFEA38DA,54.13,0.0,12.02,有,146
士林區,房地(土地+建物),臺北市士林區後港街１６０之１號四樓,12.16,住,,,1130420,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860822,52.959999999999994,2,2,1,有,有,13500000,254958,,0.0,0,陽台外推；其他增建；,RPQNMLOJNHJGFEA67DA,34.02,0.0,8.2,有,147
士林區,房地(土地+建物),臺北市士林區忠義街９１巷１６號五樓,31.72,住,,,1130404,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750220,120.07,5,3,4,有,無,18880000,157242,,0.0,0,頂樓加蓋；,RPXNMLRJNHJGFEA68DA,104.54,0.0,12.71,無,
士林區,房地(土地+建物),臺北市士林區延平北路五段２８５巷８９號二樓,12.58,住,,,1130418,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050608,58.06,1,1,1,有,有,10000000,172236,,0.0,0,,RPVOMLRJNHJGFEA58DA,29.72,5.52,3.94,有,148
士林區,房地(土地+建物),臺北市士林區承德路四段４０巷７３號六樓之２,11.67,住,,,1130429,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591008,35.6,2,1,1,有,有,5000000,140449,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXOMLRJNHJGFEA78DA,32.4,1.85,1.35,無,
北投區,房地(土地+建物),臺北市北投區建民路１６１之３號七樓,13.06,住,,,1130421,土地1建物1車位0,七層，陽台,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650907,60.0,2,2,1,有,有,17280000,288000,,0.0,0,陽台外推；其他增建；,RPROMLSJNHJGFEA28DA,60.0,0.0,0.0,有,
大安區,房地(土地+建物),臺北市大安區安和路二段１６９號十二樓,12.12,住,,,1130407,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730130,137.43,4,2,2,有,無,40000000,291057,,0.0,0,陽台外推；其他增建；,RPRNMLLLNHJGFFA77DA,121.79,0.0,10.01,有,
大安區,房地(土地+建物),臺北市大安區大安路二段１６０巷２２號三樓,52.0,住,,,1130413,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,124.75,4,2,2,有,無,36000000,288577,,0.0,0,其他增建；,RPWNMLMLNHJGFFA38DA,124.75,0.0,0.0,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區南京東路六段４５１巷５７號七樓之１７,24.22,都市：其他:辦公服務區(一)(不得作住宅使用)。,,,1130411,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0971205,143.86,0,2,2,有,有,28500000,212031,坡道機械,16.52,1500000,,RPSNMLSLNHJGFCA38EA,76.44,2.62,6.78,有,
松山區,房地(土地+建物),臺北市松山區三民路１０７巷７號六樓之５,14.0,都市：其他:住宅用地及道路用地(公共設施用地)(民生社區特定專用區)。,,,1130427,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660307,76.48,1,1,1,有,有,19000000,248431,,0.0,0,,RPRNMLSLNHJGFDA38EA,54.12,0.0,4.08,有,
北投區,房地(土地+建物),臺北市北投區中和街３９８巷５弄２號二樓之３,17.73,住,,,1130416,土地4建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840622,45.34,1,0,1,有,有,6500000,143361,,0.0,0,露台  雨遮增建陽台外推；其他增建；,RPRNMLSLNHJGFEA48EA,21.95,9.82,3.22,有,
文山區,房地(土地+建物),臺北市文山區景華街１２８巷１２號五樓,28.59,,,,1130424,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720902,102.32,2,2,2,有,有,16200000,158327,,0.0,0,頂樓加蓋；其他增建；,RPOOMLOLMHJGFAA27DA,89.15,0.0,13.17,無,
文山區,房地(土地+建物),臺北市文山區忠順街一段１１９號五樓,24.9,住,,,1130424,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700709,78.72,2,2,1,有,無,13338000,169436,,0.0,0,其他增建；,RPQOMLSJNHJGFAA77DA,71.36,0.0,7.36,無,
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路四段７７巷９２弄１１號三樓之２,39.9,住,,,1130427,土地3建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920922,96.77,1,1,1,有,有,13880000,196331,坡道平面,36.26,2000000,另有大安區辛亥段四小段615-1、615-2、762-1地號同一價格,RPROMLSJNHJGFAA87DA,37.01,0.0,4.28,有,
內湖區,房地(土地+建物),臺北市內湖區麗山街３３８巷９號五樓,34.61,住,,,1130421,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701219,132.92000000000002,3,2,2,有,無,20300000,152723,,0.0,0,陽台外推；頂樓加蓋；,RPWNMLTJNHJGFCA58DA,104.54,0.0,14.44,無,
內湖區,房地(土地+建物),臺北市內湖區星雲街１６８巷３５號二十樓之３,5.0,住,,,1130426,土地1建物1車位0,二十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860124,32.09,1,1,1,有,有,8880000,276722,,0.0,0,陽台外推；夾層；,RPTPMLNKNHJGFCA97DA,15.58,1.58,4.45,有,
南港區,房地(土地+建物),臺北市南港區興南街６４巷２６弄８號三樓,23.15,住,,,1130411,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670509,83.36,3,2,1,有,無,14900000,178743,,0.0,0,陽台外推；,RPRNMLNLMHJGFDA67DA,69.21,0.0,14.15,無,
松山區,房地(土地+建物)+車位,臺北市松山區八德路四段６３６號十樓之１,4.75,商,,,1130428,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,63.790000000000006,1,1,1,有,有,17860000,336547,坡道機械,16.07,1800000,,RPUPMLQJNHJGFDA38DA,27.81,2.74,0.0,有,
信義區,房地(土地+建物),臺北市信義區信義路五段１５０巷４２６弄１１號二樓,35.67,都市：其他:第三種住宅區。,,,1130416,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660127,93.43,3,2,1,有,無,18750000,200685,,0.0,0,其他增建；,RPVNMLRJNHJGFDA38DA,81.43,0.0,12.0,無,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段４２３巷４弄２９號二樓,29.98,住,,,1130427,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780428,121.67,3,2,1,有,無,29500000,242459,,0.0,0,另有半套衛浴,RPQOMLTLNHJGFDA38DA,85.23,0.0,9.93,無,
北投區,房地(土地+建物),臺北市北投區溫泉路２０號五樓,18.95,住,,,1130413,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720112,74.82000000000001,2,1,1,有,無,10800000,144346,,0.0,0,陽台外推；頂樓加蓋；,RPPOMLOLMHJGFEA77DA,57.53,0.0,8.39,無,
大安區,房地(土地+建物),臺北市大安區復興南路一段１２６巷１號七樓之６,19.01,都市：其他:市場用地(公共設施用地)。59/3/18,,,1130407,土地10建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0701231,144.51999999999998,4,4,4,有,有,29500000,204124,,0.0,0,陽台外推；,RPRNMLNKNHJGFFA87DA,107.9,0.0,12.4,有,
大安區,房地(土地+建物)+車位,臺北市大安區信義路四段２５７號二十七樓,18.73,都市：其他:聯合開發區(捷)。,,,1130409,土地2建物1車位1,二十七層,三十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1101124,346.23,0,0,3,有,有,200000000,640668,坡道平面,38.27,2700000,,RPOOMLSLNHJGFFA28DA,172.95,16.79,15.96,有,
文山區,房地(土地+建物)+車位,臺北市文山區溪口街７０號十二樓之１,22.93,住,,,1130420,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070223,164.35,2,2,1,有,有,35500000,216002,坡道平面,0.0,3000000,,RPRNMLTLNHJGFAA18EA,72.34,8.49,2.33,有,
士林區,房地(土地+建物),臺北市士林區文昌路１６９巷２９號四樓,25.0,住,,,1130411,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621226,74.79,3,2,1,有,無,14200000,189865,,0.0,0,,RPPNMLTLNHJGFEA38EA,71.81,2.98,0.0,無,
士林區,房地(土地+建物),臺北市士林區忠誠路一段１７３巷２４號二樓,30.26,住,,,1130430,土地5建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681217,113.6,4,2,2,有,無,20000000,176056,,0.0,0,,RPQNMLTLNHJGFEA48EA,101.1,0.0,12.5,無,
北投區,房地(土地+建物),臺北市北投區中央北路四段４６５號五樓,34.6,住,,,1130407,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721122,114.06,4,2,2,有,無,10880000,95388,,0.0,0,陽台外推；,RPRNMLTLNHJGFEA58EA,103.24,0.0,10.82,無,
中正區,房地(土地+建物),臺北市中正區南昌路二段２０３號七樓之４,3.51,商,,,1130330,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0940601,34.98,1,0,1,有,有,12600000,360206,,0.0,0,陽台外推；,RPVOMLMLMHJGFAA77DA,23.38,0.0,0.7,有,
文山區,房地(土地+建物),臺北市文山區興隆路一段５５巷２７弄１１號三樓,48.57,住,,,1130327,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630422,112.81,3,2,2,有,無,17500000,155128,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRJNHJGFAA77DA,98.0,0.0,14.81,無,
文山區,房地(土地+建物)+車位,臺北市文山區福興路１０６巷２８弄１號七樓之１,26.01,住,,,1130324,土地2建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981202,151.75,3,2,2,有,有,27400000,180560,坡道平面,0.0,2000000,,RPVNMLSJNHJGFAA18DA,67.47,2.07,8.94,有,149
文山區,房地(土地+建物),臺北市文山區和平東路四段１０１巷８弄６號,133.0,住,,,1130307,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701007,207.3,5,2,3,有,有,33500000,161602,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPVNMLOKNHJGFAA87DA,157.36,35.9,14.04,無,150
文山區,房地(土地+建物),臺北市文山區福興路６３巷４弄８號四樓,21.58,住,,,1130316,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641204,64.81,3,2,1,有,無,11500000,177442,,0.0,0,陽台外推；,RPOOMLOKNHJGFAA27DA,64.81,0.0,0.0,無,151
中正區,房地(土地+建物),臺北市中正區重慶南路二段５９號十一樓,8.63,住,,,1130322,土地3建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.65,0,0,0,無,有,11100000,183017,,0.0,0,辦公室格局,RPUNMLQKNHJGFAA97DA,49.01,0.0,0.0,有,152
大同區,房地(土地+建物),臺北市大同區天水路２７號,79.0,商,,,1130328,土地2建物1車位0,全,三層,透天厝,,磚造,,188.1,0,0,0,無,無,90000000,478469,,0.0,0,,RPOOMLMJNHJGFBA07DA,188.1,0.0,0.0,無,
大同區,車位,臺北市大同區環河北路二段１８７之１號,0.24,住,,,1130327,土地2建物1車位1,一層,十五層,其他,一般事務所（Ｇ２）,鋼筋混凝土造,1110802,34.410000000000004,0,0,0,無,有,2700000,,坡道平面,0.0,2700000,僅車位交易；,RPWNMLTJNHJGFBA48DA,0.0,0.0,0.0,有,153
萬華區,房地(土地+建物),臺北市萬華區西園路二段１４０巷２２弄１６號一樓,26.5,住,,,1130321,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0631129,76.65,0,0,0,無,無,17700000,230920,,0.0,0,其他增建；,RPPNMLRKNHJGFBA67DA,76.65,0.0,0.0,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區南京東路六段４５１巷５７號十樓之１７,16.21,都市：其他:辦公服務區(一)(不得作住宅使用)。,,,1130318,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0971205,99.75,2,1,1,有,有,20500000,205514,坡道機械,16.52,0,,RPUOMLNJMHJGFCA77DA,50.26,1.96,3.9,有,154
內湖區,房地(土地+建物)+車位,臺北市內湖區東湖路１１３巷４９弄９之１號,15.41,住,,,1130328,土地1建物1車位1,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840513,72.25,0,0,0,無,有,15980000,221176,坡道平面,0.0,0,,RPSPMLQKMHJGFCA08DA,43.99,0.0,0.0,有,
中山區,房地(土地+建物),臺北市中山區松江路３６２巷７７號,17.5,商,,,1130320,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0721209,58.04,1,1,1,有,無,19800000,341144,,0.0,0,其他增建；,RPROMLRKMHJGFCA97DA,52.78,5.26,0.0,無,
中山區,房地(土地+建物),臺北市中山區錦州街１１６號六樓,31.98,商,,,1130325,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750320,143.62,3,2,2,有,有,25500000,177552,,0.0,0,陽台外推；,RPUNMLLLMHJGFCA67DA,122.45,0.0,13.1,有,
中山區,房地(土地+建物),臺北市中山區農安街７７巷４號四樓,26.17,住,,,1130328,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730901,111.24,3,2,2,有,無,18330000,164779,,0.0,0,陽台外推；其他增建；,RPPOMLQLMHJGFCA77DA,88.46,0.0,13.11,無,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段２８５巷６５弄２９號五樓,25.84,住,,,1130330,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701214,100.59,2,2,1,有,無,17800000,176956,,0.0,0,陽台外推；,RPVNMLRLMHJGFCA38DA,86.15,0.0,14.44,無,
中山區,房地(土地+建物),臺北市中山區新生北路一段１０８之３號四樓之２,3.26,商,,,1130330,土地6建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671002,32.48,1,0,1,有,有,6600000,203202,,0.0,0,其他增建；,RPPPMLQJNHJGFCA77DA,17.45,0.0,9.54,有,
中山區,房地(土地+建物),臺北市中山區林森北路１０７巷８１號六樓,7.53,商,,,1130324,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751009,41.34,1,1,1,有,有,9300000,224964,,0.0,0,陽台外推；,RPXNMLTJNHJGFCA68DA,26.64,0.0,4.36,有,155
內湖區,房地(土地+建物),臺北市內湖區內湖路二段１０３巷１０１之１號一樓,13.31,都市：其他:第三種住宅區。,,,1130325,土地2建物1車位0,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720331,107.22999999999999,3,2,1,有,有,21200000,197706,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLOKNHJGFCA57DA,85.94,6.86,0.0,有,
松山區,房地(土地+建物),臺北市松山區撫遠街３９５巷１１號四樓,32.62,都市：其他:住宅用地(民生社區特定專用區)。,,,1130317,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630502,88.31,3,2,2,有,無,17100000,193636,,0.0,0,,RPVNMLLKMHJGFDA77DA,80.9,0.0,7.41,無,
松山區,房地(土地+建物),臺北市松山區八德路三段２２５號九樓之１１,8.88,商,,,1130331,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0771223,93.00999999999999,2,2,2,有,有,25200000,270939,,0.0,0,陽台外推；其他增建；,RPQOMLRKMHJGFDA97DA,66.84,0.0,11.4,有,
南港區,房地(土地+建物),臺北市南港區興南街５２巷１７之１號四樓,20.62,住,,,1130330,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660518,66.6,2,2,1,有,無,15100000,226727,,0.0,0,頂樓加蓋；其他增建；,RPUNMLQLMHJGFDA28DA,58.5,0.0,8.1,無,
南港區,房地(土地+建物),臺北市南港區興南街６０巷９號四樓,23.88,住,,,1130325,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660517,73.01,5,4,2,有,無,14500000,198603,,0.0,0,,RPWNMLQLMHJGFDA48DA,65.36,0.0,7.65,無,
松山區,房地(土地+建物),臺北市松山區新東街３１巷３１號二樓,34.25,都市：其他:住宅用地(民生社區特定專用區)。,,,1130310,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610612,82.51,3,2,1,有,無,20800000,252091,,0.0,0,,RPWPMLKMMHJGFDA18DA,82.51,0.0,0.0,無,156
信義區,房地(土地+建物),臺北市信義區忠孝東路五段３７２巷２８弄７號三樓,24.96,住,,,1130311,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721003,119.53,3,2,2,有,無,36000000,301180,,0.0,0,陽台外推；其他增建；,RPSRMLPKNHJGFDA38DA,96.03,0.0,13.53,有,157
南港區,房地(土地+建物),臺北市南港區昆陽街１４４號二樓,21.75,住,,,1130316,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660323,82.49,2,1,1,有,無,10000000,121227,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLQKNHJGFDA08DA,78.44,0.0,4.05,無,
士林區,房地(土地+建物),臺北市士林區福壽街５３號,69.0,商,,,1130328,土地2建物2車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),住家用,磚造,0501230,117.62,3,4,2,有,無,39100000,332426,,0.0,0,頂樓加蓋；其他增建；,RPRNMLTKMHJGFEA28DA,117.62,0.0,0.0,無,
士林區,房地(土地+建物),臺北市士林區福港街３０巷４號二樓,27.87,住,,,1130318,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740606,111.07000000000001,4,2,2,有,無,7300000,65724,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOPMLRJNHJGFEA97DA,85.23,0.0,16.33,無,
士林區,房地(土地+建物),臺北市士林區社子街１２５巷４０弄４號四樓,31.0,住,,,1130330,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651210,80.07,4,3,2,有,無,12300000,153616,,0.0,0,頂樓增建其他增建；,RPROMLQKNHJGFEA18DA,80.07,0.0,0.0,無,
大安區,房地(土地+建物),臺北市大安區市民大道四段１２２號五樓之２,7.1,住,,,1130329,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0760619,39.1,1,1,1,有,有,11480000,293606,,0.0,0,陽台外推；,RPRNMLQLMHJGFFA18DA,22.79,0.0,4.98,有,158
大安區,房地(土地+建物),臺北市大安區信義路三段１３４巷４６號十四樓,21.13,住,,,1130325,土地1建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750415,108.05,3,2,2,有,有,32050000,296622,,0.0,0,陽台外推；其他增建；,RPPNMLQKNHJGFFA97DA,74.74,0.55,10.59,有,
中山區,房地(土地+建物),臺北市中山區長安東路二段８１號八樓之３,5.17,商,,,1130310,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720719,59.800000000000004,1,1,0,有,有,12800000,214047,,0.0,0,,RPUNMLQKNHJGFCA28EA,46.09,0.0,0.0,有,
內湖區,房地(土地+建物),臺北市內湖區康寧路三段７５巷１８１之１號六樓,61.14,住,,,1130325,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850418,130.25,3,2,2,有,有,16000000,122841,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKNHJGFCA87EA,82.99,3.84,10.31,有,
大安區,房地(土地+建物),臺北市大安區羅斯福路三段２７１號六樓之３,4.82,商,,,1130320,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0700115,60.49,2,2,1,有,有,18300000,302529,,0.0,0,,RPQNMLQKNHJGFFA18EA,46.86,0.0,0.0,有,159
中正區,房地(土地+建物),臺北市中正區汀州路二段４０號三樓之１,8.7,商,,,1130316,土地3建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850126,84.62,2,1,1,有,有,18200000,215079,,0.0,0,陽台外推；,RPPOMLMJMHJGFAA96DA,55.24,0.0,8.93,有,160
