鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
林口區,房地(土地+建物),新北市林口區中山路１３４號,125.0,住,,,1130407,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0761013,170.9,3,2,2,有,無,20200000,118198,,0.0,0,含土地增值稅或其他稅費1042468元；,RPRNMLLLNHJGFBF97EA,152.4,10.0,8.5,無,
新莊區,房地(土地+建物)+車位,新北市新莊區民安路２８３號之７二樓,28.71,住,,,1130414,土地2建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861023,163.64,3,2,2,有,有,18200000,126994,坡道平面,34.5,1800000,其他增建；,RPTNMLLLNHJGFBF18EA,93.61,0.0,12.14,有,
林口區,房地(土地+建物)+車位,新北市林口區信義路１５２號七樓,19.08,住,,,1130409,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941130,147.07999999999998,3,2,2,有,有,15680000,113105,坡道平面,26.13,2000000,陽台外推；其他增建；,RPUNMLLLNHJGFBF28EA,76.06,2.13,11.28,有,
新店區,房地(土地+建物),新北市新店區民權路４２巷４７弄６號四樓,34.6,工,,,1130422,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,0731018,115.14,3,2,2,有,無,11880000,103179,,0.0,0,陽台外推；,RPPNMLLLNHJGFCF87EA,101.9,0.0,13.24,無,
新店區,房地(土地+建物),新北市新店區安德街１４８巷１２弄９號二樓,25.89,住,,,1130418,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760815,87.46,3,2,2,有,無,7650000,87469,,0.0,0,,RPRNMLLLNHJGFCF08EA,78.87,0.0,8.59,無,
汐止區,房地(土地+建物),新北市汐止區中正路１８０號３樓,26.0,商,,,1130429,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800627,116.7,3,2,1,有,無,9440000,80891,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLLLNHJGFDF58EA,105.34,0.0,8.38,無,
三重區,房地(土地+建物),新北市三重區三民街８５巷６號三樓,25.36,住,,,1130417,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650319,87.0,0,1,1,有,無,9900000,113793,,0.0,0,陽台外推；,RPTNMLKLNHJGFGF58EA,87.0,0.0,0.0,無,
三重區,房地(土地+建物)+車位,新北市三重區集美街２２１號九樓之一,23.91,住,,,1130416,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951222,177.45,3,2,2,有,有,26560000,177814,坡道平面,42.14,2500000,其他增建；,RPUNMLKLNHJGFGF68EA,81.01,8.57,4.9,有,
三重區,房地(土地+建物),新北市三重區重新路五段５０９之３號八樓,4.1,,,,1130406,土地1建物1車位0,八層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990304,48.019999999999996,1,1,1,有,有,9000000,187422,,0.0,0,夾層；,RPOOMLKLNHJGFGF18EA,26.98,0.0,3.68,有,0276
三重區,房地(土地+建物),新北市三重區三信路１２６號,30.09,住,,,1130412,土地1建物1車位0,一層，夾層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980330,142.18,0,1,2,有,有,36500000,256717,,0.0,0,夾層；含租約；,RPQNMLLLNHJGFGF38EA,86.61,0.0,10.9,有,
三重區,房地(土地+建物),新北市三重區自強路四段７７之１號五樓,24.0,商,,,1130417,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751203,92.38,5,2,2,有,無,9400000,101754,,0.0,0,陽台外推；頂樓加蓋；,RPUNMLLLNHJGFGF78EA,88.41,0.0,3.97,無,
永和區,房地(土地+建物),新北市永和區中正路７０２巷１７弄１號,6.03,住,,,1130424,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,加強磚造,0650113,18.18,3,2,1,有,無,1800000,99010,,0.0,0,親友交易親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPVNMLLLNHJGFHF98EA,18.18,0.0,0.0,無,
鶯歌區,土地,鳳鳴段300地號,531.0,住,,,1130402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,105371640,198440,,0.0,0,畸零地或有合併使用效益；,RPRNMLKLNHJGFIF58EA,0.0,0.0,0.0,無,
樹林區,房地(土地+建物),新北市樹林區大慶街１５６號四樓,20.2,,山坡地保育區,丙種建築用地,1130419,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720120,70.1,2,1,1,有,無,3650000,52068,,0.0,0,陽台外推；,RPSNMLLLNHJGFIF78EA,61.55,0.0,8.55,無,
板橋區,房地(土地+建物),新北市板橋區自強新村９２巷１號三樓,37.0,住,,,1130403,土地1建物1車位0,三層，騎樓,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0621126,83.63,3,2,1,有,無,6900000,82506,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLSKMHJGFAF78DA,83.63,0.0,0.0,無,
土城區,房地(土地+建物)+車位,新北市土城區承和街１０７號十八樓,12.98,住,,,1130401,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130131,106.34,2,1,1,有,無,15460000,203986,坡道平面,40.11,1950000,預售屋、或土地及建物分件登記案件；,RPWTMLSKMHJGFAF76DA,37.84,1.29,3.35,有,
土城區,房地(土地+建物)+車位,新北市土城區承和街１３５號八樓,16.57,住,,,1130413,土地1建物1車位1,八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130131,125.56,2,1,1,有,無,18050000,187244,坡道平面,40.11,2050000,預售屋、或土地及建物分件登記案件；,RPWVMLSKMHJGFAF96DA,50.32,2.06,2.43,有,
土城區,房地(土地+建物)+車位,新北市土城區承和街１３５號六樓,16.57,住,,,1130409,土地1建物1車位1,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130131,125.56,2,1,1,有,無,17830000,185840,坡道平面,40.11,1950000,預售屋、或土地及建物分件登記案件；,RPQOMLNLMHJGFAF87DA,50.32,2.06,2.43,有,
板橋區,土地,文化段2826地號,15.85,住,,,1130418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11983654,756066,,0.0,0,,RPOQMLOLMHJGFAF97DA,0.0,0.0,0.0,無,0277
土城區,房地(土地+建物),新北市土城區明德路一段１６號五樓,21.81,住,,,1130423,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710224,78.0,3,2,1,有,無,7600000,97436,,0.0,0,頂樓加蓋；,RPPSMLQJNHJGFAF38DA,72.0,0.0,6.0,無,
土城區,房地(土地+建物),新北市土城區福仁街７０號,26.68,住,,,1130405,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690117,91.84,3,1,1,有,無,14000000,152439,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLOKNHJGFAF28DA,91.84,0.0,0.0,無,
板橋區,房地(土地+建物)+車位,新北市板橋區藝文街３７０號十五樓,14.93,住,,,1130419,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090804,123.3,1,1,1,有,有,20000000,194056,坡道平面,33.12,2500000,,RPRTMLKLNHJGFAF28DA,51.18,3.72,4.15,有,0278
板橋區,房地(土地+建物)+車位,新北市板橋區篤行路一段１６之６號六樓,21.04,住,,,1130411,土地4建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960404,182.56,4,2,2,有,有,22600000,123795,坡道平面,46.2,0,陽台外推；,RPPNMLLLNHJGFAF57DA,79.43,4.3,9.46,有,
板橋區,房地(土地+建物),新北市板橋區篤行路二段１３１巷３７號三樓,19.78,住,,,1130402,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.34,3,1,1,有,無,8500000,94089,,0.0,0,,RPVOMLLLNHJGFAF28DA,75.6,0.0,14.74,無,
板橋區,房地(土地+建物),新北市板橋區三民路一段１４５巷８號三樓,22.8,工,,,1130428,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),其他,鋼筋混凝土造,0760324,91.74,3,2,2,有,無,12200000,132985,,0.0,0,,RPQPMLLLNHJGFAF87DA,81.85,0.0,9.89,無,
板橋區,房地(土地+建物),新北市板橋區縣民大道三段２４７巷１９號五樓,28.03,住,,,1130430,土地5建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.56,3,2,2,有,無,12000000,135501,,0.0,0,其他增建；,RPORMLLLNHJGFAF87DA,79.18,0.95,8.43,無,
板橋區,房地(土地+建物)+車位,新北市板橋區中正路４７１號二樓,19.51,住,,,1130413,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1101110,153.68,3,2,2,有,有,24380000,182273,坡道平面,33.64,2500000,其他增建；,RPVRMLLLNHJGFAF58DA,73.02,1.06,4.56,有,0279
板橋區,房地(土地+建物)+車位,新北市板橋區長江路二段８３號,17.83,住,,,1130412,土地1建物1車位1,一層，騎樓,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0860630,110.39,0,0,0,無,有,17000000,204025,坡道平面,38.34,2300000,,RPUNMLMLNHJGFAF18DA,62.76,0.0,0.0,有,0280
板橋區,房地(土地+建物),新北市板橋區雨農路２７巷６號十二樓之二,9.29,,,,1130407,土地1建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851116,125.74,3,2,2,有,有,22300000,177350,,0.0,0,前陽台外推陽台外推；其他增建；,RPWNMLMLNHJGFAF38DA,88.4,2.11,10.95,有,0281
土城區,房地(土地+建物),新北市土城區中央路一段２１１巷６弄４號三樓,20.23,住,,,1130404,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720209,81.6,4,1,2,有,無,12100000,148284,,0.0,0,陽台外推；,RPXOMLMLNHJGFAF58DA,65.44,0.0,16.16,無,0282
土城區,房地(土地+建物)+車位,新北市土城區中央路三段１７７號七樓,10.65,,,,1130428,土地4建物1車位1,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940120,96.21000000000001,2,1,1,有,有,10800000,112254,坡道機械,19.86,0,,RPRPMLMLNHJGFAF08DA,45.64,0.0,7.56,有,
新莊區,房地(土地+建物)+車位,新北市新莊區福德一街３７號十一樓,33.43,住,,,1130410,土地1建物1車位2,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011011,268.32,4,2,2,有,有,37500000,139758,坡道平面,71.92,0,,RPPOMLQKMHJGFBF08DA,115.06,8.73,14.02,有,0283
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段２４９巷３２號十二樓,12.71,住,,,1130418,土地1建物1車位1,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060519,111.78999999999999,2,2,1,有,有,22100000,197692,坡道平面,22.97,0,含土地增值稅或其他稅費；含仲介費；其他增建；,RPXVMLSKMHJGFBF17DA,53.05,2.01,4.08,有,0284
林口區,房地(土地+建物),新北市林口區竹林路４４６巷２弄３２號,129.22,住,,,1130420,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0870401,298.76,4,2,3,有,有,18000000,60249,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVQMLOLMHJGFBF78DA,213.9,3.79,17.1,無,
五股區,房地(土地+建物)+車位,新北市五股區新城六路１３１號三樓,19.58,商,,,1130411,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1121219,127.37,0,0,1,有,有,16010000,145723,坡道平面,34.66,2500000,,RPVQMLPLMHJGFBF88DA,52.8,0.0,5.81,有,
新莊區,房地(土地+建物)+車位,新北市新莊區中智街９號十八樓,16.42,住,,,1130413,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120928,134.76,0,0,0,無,有,20580000,152716,坡道平面,38.6,0,,RPUQMLQLMHJGFBF88DA,58.5,0.0,4.62,有,0285
五股區,房地(土地+建物),新北市五股區五福路６２號十樓,20.59,住,,,1130413,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820817,123.14999999999999,3,2,2,有,有,12500000,101502,,0.0,0,後陽台外推陽台外推；,RPSOMLTLMHJGFBF78DA,79.75,0.0,10.49,有,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段４０８號十七樓,32.9,商,,,1130421,土地1建物1車位2,十七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,415.16999999999996,4,2,3,有,有,58000000,145926,坡道平面,45.12,4000000,其他增建；,RPROMLLJNHJGFBF77DA,199.89,9.77,35.81,有,
新莊區,房地(土地+建物)+車位,新北市新莊區福德三街１６號七樓,36.53,住,,,1130417,土地1建物1車位2,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010425,258.21000000000004,3,2,2,有,有,10500000,40665,坡道平面,65.12,0,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLMJNHJGFBF87DA,124.73,8.55,9.58,有,
五股區,房地(土地+建物),新北市五股區成泰路一段７巷４８弄１３號之２五樓,23.36,住,,,1130408,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820310,89.00999999999999,3,2,1,有,無,7300000,82013,,0.0,0,,RPQOMLNJNHJGFBF87DA,71.79,0.56,6.84,無,
新莊區,房地(土地+建物),新北市新莊區裕民街１２１巷１號四樓,19.21,住,,,1130402,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670520,59.4,6,0,6,有,無,8800000,148148,,0.0,0,陽台外推；頂樓加蓋；,RPPOMLQJNHJGFBF08DA,59.4,0.0,0.0,無,
新莊區,建物,新北市新莊區中正路９０５號十二樓,0.0,,,,1130418,土地0建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061120,207.31,4,2,2,有,有,8126700,39201,升降平面,33.43,0,土地是受贈取得。；建物坐落地號：雙鳳段753地號；親友、員工、共有人或其他特殊關係間之交易；,RPQSMLRJNHJGFBF68DA,100.88,6.1,11.31,有,
五股區,房地(土地+建物),新北市五股區西雲路５號二樓,21.87,住,,,1130423,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710428,78.22,2,2,1,有,無,8550000,109307,,0.0,0,其他增建；,RPOSMLSJNHJGFBF58DA,73.69,0.0,4.53,無,0286
林口區,房地(土地+建物),新北市林口區四維路３號十五樓,11.15,商,,,1130406,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080909,97.69,2,2,1,有,有,14500000,148429,,0.0,0,,RPPTMLTJNHJGFBF88DA,55.58,4.44,6.47,有,0287
林口區,房地(土地+建物),新北市林口區中山路５號三樓,29.86,商,,,1130415,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0780130,123.07,3,2,1,有,無,7300000,59316,,0.0,0,,RPVOMLKKNHJGFBF18DA,107.88,0.0,12.45,無,0288
新莊區,房地(土地+建物),新北市新莊區中和街６０巷１９號四樓,22.83,住,,,1130403,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0630613,71.48,3,1,1,有,無,7600000,106323,,0.0,0,陽台外推；其他增建；,RPWOMLNKNHJGFBF58DA,71.48,0.0,0.0,無,
新莊區,土地,青山段655地號,14.13,,,,1130415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4209548,297916,,0.0,0,協議價購；,RPSRMLOKNHJGFBF58DA,0.0,0.0,0.0,無,0106
新莊區,房地(土地+建物)+車位,新北市新莊區中央路２９０號八樓,10.71,商,,,1130424,土地1建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1081101,117.7,2,1,1,有,有,17000000,197829,坡道平面,44.91,2600000,,RPOUMLOKNHJGFBF48DA,40.61,0.0,5.42,有,0290
新莊區,房地(土地+建物),新北市新莊區中誠街９１號四樓,22.42,住,,,1130409,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650529,82.29,3,2,2,有,無,10600000,128813,,0.0,0,,RPRNMLQKNHJGFBF28DA,82.29,0.0,0.0,無,0291
林口區,房地(土地+建物),新北市林口區新生街１７號四樓,36.59,商,,,1130410,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690823,117.0,4,2,2,有,無,9000000,76923,,0.0,0,鐵鋁窗增建陽台外推；,RPPUMLKLNHJGFBF28DA,117.0,0.0,0.0,無,0292
新莊區,房地(土地+建物)+車位,新北市新莊區福前街３２１號五樓,13.07,住,,,1130410,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021203,96.1,1,2,1,有,有,13500000,165114,坡道機械,25.24,1800000,,RPVNMLLLNHJGFBF28DA,39.11,1.61,4.86,有,0293
林口區,房地(土地+建物),新北市林口區文化三路一段６１７巷１３０號六樓,8.63,住,,,1130402,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041022,61.43000000000001,1,1,1,有,有,9880000,160833,,0.0,0,,RPUNMLMLNHJGFBF28DA,35.48,0.72,4.82,有,0294
林口區,房地(土地+建物)+車位,新北市林口區民族路８２巷２０號四樓,27.64,住,,,1130407,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950103,157.29000000000002,4,1,2,有,有,18500000,117617,坡道平面,36.37,0,其他增建:窗戶陽台外推；其他增建；,RPXNMLMLNHJGFBF58DA,80.72,1.08,8.2,有,0295
新莊區,房地(土地+建物)+車位,新北市新莊區思源路６８０號十七樓,39.18,住,,,1130428,土地1建物1車位2,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,1021118,309.15999999999997,4,2,3,有,有,46500000,175268,坡道平面,72.38,5000000,,RPPRMLMLNHJGFBF18DA,144.33,15.65,9.21,有,0296
新莊區,房地(土地+建物),新北市新莊區昌平街８２巷１３弄８號二樓,19.72,住,,,1130426,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831130,116.63999999999999,3,2,2,有,有,16760000,143690,,0.0,0,,RPQNMLNLNHJGFBF97DA,74.37,0.0,8.79,有,0297
新店區,房地(土地+建物)+車位,新北市新店區安康路二段１５９巷１０號六樓之二,11.71,住,,,1130405,土地2建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870629,130.06,3,2,1,有,有,14380000,155518,坡道平面,53.67,2500000,夾層；其他增建；,RPOOMLMKMHJGFCF67DA,54.67,1.36,3.49,有,
新店區,房地(土地+建物),新北市新店區富貴街６巷５號五樓,28.63,都市：其他:已開發建築密集地區,,,1130423,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760116,169.49,5,3,3,有,無,9400000,55460,,0.0,0,其他增建；,RPUOMLTLMHJGFCF09DA,95.68,64.9,8.91,無,
新店區,房地(土地+建物)+車位,新北市新店區中央路１５５號二十三樓之６,33.3,,,,1130408,土地3建物1車位1,二十三層,二十九層,住宅大樓(11層含以上有電梯),辦公用,鋼骨構造、鋼筋混凝土構造,1011114,197.4,4,2,2,有,有,36200000,197778,坡道平面,25.49,2200000,夾層；其他增建；,RPOPMLTLMHJGFCF58DA,102.15,7.08,6.88,有,0298
新店區,房地(土地+建物),新北市新店區永安街８３巷８號七樓,14.98,住,,,1130405,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830430,97.51,3,2,2,有,有,13200000,135371,,0.0,0,陽台外推；其他增建；,RPOOMLKMMHJGFCF67DA,70.03,1.21,7.85,有,
深坑區,房地(土地+建物)+車位,新北市深坑區深坑街９５號二樓,19.11,都市：其他:歷史風貌特定專用區(一),,,1130409,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860710,137.92,3,2,2,有,無,11600000,84107,升降機械,0.0,0,,RPSNMLMJNHJGFCF97DA,111.4,0.0,3.18,有,0299
新店區,房地(土地+建物)+車位,新北市新店區安泰路２０號五樓,36.77,都市：其他:已開發建築密集地區,,,1130421,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040921,104.15,2,2,1,有,有,10800000,108287,塔式車位,13.65,1000000,,RPSOMLOKNHJGFCF38DA,55.7,2.94,4.77,有,0300
新店區,房地(土地+建物)+車位,新北市新店區北宜路二段３５３－３號九樓,11.59,住,,,1130412,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910422,124.53,3,2,2,有,有,13620000,109371,坡道平面,36.07,0,鐵鋁窗增建陽台外推；,RPPNMLPKNHJGFCF08DA,60.24,3.99,9.08,有,
新店區,房地(土地+建物),新北市新店區中興路三段２２１號十二樓,4.21,住,,,1130423,土地1建物1車位0,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851007,53.03,1,1,1,有,有,12600000,237601,,0.0,0,,RPXNMLRKNHJGFCF09DA,36.93,1.16,3.02,有,
坪林區,土地,慶林段106地號,1560.23,都市：其他:保安保護區,,,1130426,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8400000,5384,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLLNHJGFCF18DA,0.0,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區竹林路２巷２９弄１號五樓,29.91,住,,,1130417,土地1建物1車位0,五層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700202,103.22,2,2,1,有,無,10800000,104631,,0.0,0,5樓2房2廳1衛頂樓增建2房2廳1衛親友、員工、共有人或其他特殊關係間之交易；,RPVOMLLLNHJGFCF48DA,103.22,0.0,0.0,無,
新店區,房地(土地+建物),新北市新店區達觀路８巷１之５號　　　,33.53,,山坡地保育區,丙種建築用地,1130411,土地5建物1車位0,一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,69.28999999999999,2,1,1,有,有,4300000,62058,,0.0,0,,RPPNMLNLNHJGFCF97DA,52.3,0.0,2.71,有,
汐止區,房地(土地+建物),新北市汐止區汐萬路一段１５８之２號二樓,8.4,商,,,1130414,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1121208,61.31,1,1,1,有,無,9160000,149405,,0.0,0,,RPSOMLTKMHJGFDF88DA,33.68,0.0,5.71,有,0301
汐止區,房地(土地+建物),新北市汐止區新台五路二段２５０號６樓之３,10.88,住,,,1130421,土地2建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840320,83.92999999999999,2,2,1,有,有,7600000,90552,,0.0,0,陽台外推；,RPUPMLQJNHJGFDF88DA,62.86,0.0,8.58,有,
汐止區,房地(土地+建物)+車位,新北市汐止區湖前街１１０巷９７弄５之２號１３樓,42.66,,山坡地保育區,丙種建築用地,1130415,土地8建物1車位1,十三層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881202,165.28,3,2,2,有,有,14900000,90150,坡道平面,0.0,0,陽台外推；其他增建；,RPQOMLRJNHJGFDF48DA,115.83,0.0,12.27,有,
汐止區,房地(土地+建物),新北市汐止區福安街２０巷２３號２樓,30.1,住,,,1130423,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781127,103.78999999999999,3,1,2,有,有,12100000,116582,,0.0,0,,RPSNMLSJNHJGFDF68DA,82.83,1.03,9.52,無,
汐止區,房地(土地+建物),新北市汐止區弘道街５３巷９弄３０號５樓,34.22,住,,,1130416,土地13建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700721,110.28,3,2,2,有,無,12880000,116794,,0.0,0,頂樓加蓋；,RPTNMLMKNHJGFDF28DA,95.99,0.0,14.29,無,0302
汐止區,房地(土地+建物),新北市汐止區汐萬路一段１９７號十五樓,16.15,住,,,1130427,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040605,98.45,2,2,1,有,有,12150000,123413,,0.0,0,,RPOOMLPKNHJGFDF18DA,57.16,4.2,6.08,有,0303
汐止區,房地(土地+建物)+車位,新北市汐止區伯爵街９７巷３３號３樓,44.96,,山坡地保育區,丙種建築用地,1130422,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890929,134.26999999999998,3,2,1,有,有,9800000,72987,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLKLNHJGFDF28DA,67.98,0.92,8.93,有,
汐止區,房地(土地+建物),新北市汐止區樟樹一路１３５巷２０號５樓,23.32,商,,,1130408,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751016,86.18,3,2,2,有,無,7980000,92597,,0.0,0,,RPPNMLMLNHJGFDF97DA,81.69,0.0,4.49,無,0304
汐止區,房地(土地+建物),新北市汐止區樟樹一路２６２號２樓,35.41,住,,,1130419,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790622,124.99,3,2,2,有,無,12000000,96008,,0.0,0,鐵窗增建陽台外推；其他增建；,RPPOMLMLNHJGFDF08DA,96.52,0.62,15.19,無,
汐止區,房地(土地+建物),新北市汐止區福安街２０巷２７弄１號２樓,34.54,住,,,1130410,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781127,116.71,3,2,2,有,有,13800000,118242,,0.0,0,,RPSNMLNLNHJGFDF38DA,95.22,1.06,8.49,無,0305
汐止區,房地(土地+建物)+車位,新北市汐止區福德一路２０１巷１７弄８號三樓,21.76,住,,,1130423,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811109,105.58000000000001,3,2,1,有,有,12880000,121993,坡道平面,0.0,0,,RPUNMLNLNHJGFDF58DA,66.26,1.14,10.03,有,
