鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
北區,房地(土地+建物),臺中市北區育德路１３１巷７號２樓,34.82,都市：其他:第二種住宅區,,,1130416,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700804,99.15,3,0,2,有,無,6800000,68583,,0.0,0,,RPQNMLLLNHJGFBB47EA,85.2,0.0,8.11,無,
北屯區,房地(土地+建物),臺中市北屯區昌平路二段金谷巷３３號,64.0,都市：其他:第二種住宅區,,,1130402,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830207,183.15,6,2,4,有,無,23000000,125580,,0.0,0,,RPQNMLNLNHJGFBB67EA,164.06,0.0,19.09,無,
北區,房地(土地+建物),臺中市北區衛道路３５巷１弄８號２樓,24.0,都市：其他:第二種住宅區,,,1130406,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820929,87.37,3,2,1,有,無,7438000,85142,,0.0,0,陽台外推；其他增建；,RPXNMLPLMHJGFBB38DA,73.81,0.0,9.58,無,
北區,房地(土地+建物),臺中市北區華興街５３之２號,22.44,,,,1130410,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710723,88.92999999999999,3,2,2,有,無,7000000,78714,,0.0,0,,RPUSMLQLMHJGFBB68DA,73.14,0.0,9.99,無,
北區,房地(土地+建物),臺中市北區國泰街９７號６樓,19.93,都市：其他:第二種住宅區,,,1130402,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780908,100.13,3,2,1,有,有,8000000,79896,,0.0,0,,RPQOMLTLMHJGFBB18DA,74.98,0.0,10.18,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段３８９號十一樓之３,24.64,都市：其他:第二種住宅區,,,1130415,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120711,154.37,3,2,2,有,有,18360000,118935,坡道平面,29.59,0,,RPVOMLLJNHJGFBB77DA,75.21,0.0,7.52,有,0312
北區,房地(土地+建物),臺中市北區崇德路一段５４０號,25.98,都市：其他:第三種住宅區。,,,1130413,土地1建物1車位0,一層，二層，騎樓，夾層,九層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0751003,134.32,3,2,2,有,有,18000000,134008,,0.0,0,夾層；,RPWOMLRJNHJGFBB48DA,120.02,0.0,6.57,有,
北屯區,房地(土地+建物),臺中市北屯區天津路四段２８０巷１８之３號,30.64,都市：其他:第二種住宅區,,,1130415,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770103,118.65,3,2,2,有,有,6700000,56469,,0.0,0,,RPVSMLRJNHJGFBB78DA,98.17,0.9,9.1,無,
北區,房地(土地+建物),臺中市北區東成三街２２８號五樓之１５,17.32,都市：其他:第二種住宅區,,,1130421,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820806,90.07000000000001,3,2,2,有,有,8160000,90596,,0.0,0,,RPWQMLSJNHJGFBB78DA,73.22,0.0,5.29,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段３９１號七樓之５,17.92,都市：其他:第二種住宅區,,,1130416,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120711,121.28,2,2,1,有,有,15500000,127803,坡道平面,29.59,0,,RPRNMLTJNHJGFBB08DA,54.54,0.0,6.12,有,0313
北區,房地(土地+建物),臺中市北區陝西東五街１００之１號,20.88,都市：其他:第二種住宅區,,,1130428,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740926,99.92,3,2,2,有,無,8400000,84067,,0.0,0,,RPVSMLKKNHJGFBB18DA,74.9,0.0,12.25,無,
北屯區,房地(土地+建物),臺中市北屯區崇德六路一段１４８號六樓,17.88,都市：其他:第二種住宅區,,,1130413,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841229,102.49,3,1,2,有,有,7000000,68299,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKNHJGFBB37DA,74.29,0.0,8.54,有,
北區,房地(土地+建物)+車位,臺中市北區忠太東路１１８號２０樓之８,8.77,都市：其他:第三種住宅區。,,,1130427,土地1建物1車位1,二十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840607,106.1,2,2,1,有,有,9500000,89538,坡道機械,0.0,0,陽台外推；,RPVOMLNKNHJGFBB08DA,59.13,0.0,7.64,有,0314
北屯區,房地(土地+建物)+車位,臺中市北屯區昌平路二段４巷５０號二樓,16.62,都市：其他:第二種住宅區,,,1130424,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,103.25999999999999,2,2,1,有,有,8300000,80380,坡道機械,0.0,0,陽台外推；,RPUNMLPKNHJGFBB08DA,64.92,0.0,8.15,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段３４巷６號十樓之３,25.57,都市：其他:第二種住宅區,,,1130417,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071226,109.36,2,2,1,有,有,9600000,87783,坡道機械,21.69,0,親友、員工、共有人或其他特殊關係間之交易；,RPXQMLPKNHJGFBB68DA,57.5,0.0,3.97,有,0315
北區,房地(土地+建物),臺中市北區進化北路４３０巷３８之２號,27.76,都市：其他:第二種住宅區,,,1130416,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690115,66.31,3,2,1,有,有,5200000,78420,,0.0,0,,RPOSMLQKNHJGFBB08DA,66.31,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區進化北路２４巷７弄１之４號,29.5,都市：其他:第二種住宅區,,,1130408,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780724,111.45,3,2,2,有,無,6000000,53836,,0.0,0,,RPTQMLKLNHJGFBB87DA,88.52,4.48,11.06,無,0316
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路三段３７號６樓,18.44,都市：其他:第二種住宅區,,,1130414,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820918,114.0,3,2,2,有,有,9500000,83333,升降機械,0.0,0,,RPQOMLLLNHJGFBB47DA,75.79,0.77,7.68,有,
北屯區,房地(土地+建物),臺中市北屯區文心路四段６７２號１７樓之２９,2.36,都市：其他:第四種商業區,,,1130420,土地1建物1車位0,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841124,32.71,1,1,1,有,有,2900000,88658,,0.0,0,,RPUPMLNLNHJGFBB18DA,17.2,0.0,3.94,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街９３巷１１號８樓,10.52,都市：其他:第二種住宅區,,,1130417,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840814,100.25999999999999,3,2,1,有,有,7100000,70816,坡道平面,0.0,0,,RPRNMLRLNHJGFBB08DA,54.63,2.09,6.08,有,
北區,房地(土地+建物)+車位,臺中市北區育樂街６２號十五樓之１１,9.44,都市：其他:第二之一種商業區,,,1130412,土地1建物1車位1,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080513,107.38,1,1,1,有,有,11860000,110449,坡道平面,34.66,0,,RPTNMLRLNHJGFBB28DA,45.01,0.0,5.2,有,0317
北屯區,房地(土地+建物),臺中市北屯區松和街３１號,17.39,都市：其他:第一種商業區,,,1130428,土地1建物1車位0,一層，騎樓,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0990519,110.35,0,1,1,有,有,15500000,140462,,0.0,0,,RPVNMLRLNHJGFBB48DA,86.11,0.0,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區信平路１２６號四樓之３,19.16,都市：其他:第二種創新研發專用區,,,1130421,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120927,103.12,2,1,1,有,有,16100000,156129,坡道平面,26.2,0,,RPPQMLRLNHJGFBB18DA,46.7,0.0,4.03,有,0318
西屯區,房地(土地+建物),臺中市西屯區福上巷３１９弄１８之１號,10.02,住,,,1130407,土地1建物2車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770808,42.8,2,0,2,有,有,3600000,84112,,0.0,0,,RPUPMLMLMHJGFCB08DA,29.92,0.0,5.23,無,
南屯區,房地(土地+建物),臺中市南屯區大墩路１５１號二樓之１,10.82,住,,,1130412,土地1建物1車位0,二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880624,156.39,4,2,2,有,有,14000000,89520,,0.0,0,,RPVQMLNJNHJGFCB28DA,97.0,2.16,11.55,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路三段３５５號五樓,39.14,住,,,1130417,土地2建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060822,180.67,3,2,2,有,有,31500000,174351,坡道平面,24.52,0,,RPXQMLRJNHJGFCB88DA,96.85,1.93,5.93,有,0319
西屯區,房地(土地+建物),臺中市西屯區福順路８４５號五樓之２,16.35,住,,,1130410,土地2建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,109.22999999999999,3,2,2,有,有,7000000,64085,,0.0,0,,RPVNMLNKNHJGFCB08DA,75.56,0.0,9.57,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區福順路５６６號十五樓之７,20.97,住,,,1130416,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121212,139.34,3,2,2,有,有,16000000,114827,坡道平面,29.72,0,,RPROMLOKNHJGFCB87DA,68.97,0.0,4.37,有,0320
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路１２９號十七樓之８,9.84,住,,,1130427,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,119.14,2,2,1,有,有,15200000,127581,坡道平面,22.28,0,陽台外推；其他增建；,RPSOMLQKNHJGFCB18DA,53.5,4.47,8.76,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段２１號四樓之１,31.82,商,,,1130409,土地1建物1車位3,四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030626,410.85,4,2,3,有,有,37700000,91761,坡道平面,80.64,0,,RPPRMLLLNHJGFCB77DA,202.35,7.29,18.66,有,
西屯區,房地(土地+建物),臺中市西屯區廣吉二街１５６號,127.34,住,,,1130414,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070503,300.83,5,2,5,有,無,47500000,157896,,0.0,0,陽台外推；,RPTOMLNLNHJGFCB08DA,261.48,0.0,39.35,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路２３６號十八樓之１,37.6,都市：其他:第五種新市政中心專用區,,,1130426,土地1建物1車位4,十八層,三十六層,住宅大樓(11層含以上有電梯),辦公用,鋼骨鋼筋混凝土造,1030403,777.6099999999999,4,0,1,有,有,110000000,141459,坡道平面,80.4,0,,RPXOMLNLNHJGFCB48DA,342.51,12.05,76.59,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路２８號十三樓之２,52.42,都市：其他:第三種新市政中心專用區,,,1130402,土地1建物1車位3,十三層,三十層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1041030,625.31,4,2,5,有,有,82880000,153465,坡道平面,112.62,4200000,,RPPRMLNLNHJGFCB97DA,288.53,13.51,43.38,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區青海南街２２３號七樓之２,16.75,住,,,1130428,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020814,133.77999999999997,2,1,2,有,有,14850000,111003,坡道平面,39.36,0,,RPSPMLOLNHJGFCB18DA,53.7,6.48,4.03,有,0321
西屯區,房地(土地+建物),臺中市西屯區青海路二段２８６之５號七樓之１,11.04,住,,,1130420,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840420,89.35000000000001,3,2,1,有,有,8760000,98041,,0.0,0,,RPPNMLQLNHJGFCB87DA,60.84,1.76,7.41,有,
南屯區,房地(土地+建物),臺中市南屯區東興西街１１號四樓之３之１,5.35,住,,,1130417,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801206,46.11,1,0,1,有,有,3800000,82412,,0.0,0,,RPSNMLQLNHJGFCB18DA,24.96,0.7,3.61,有,0322
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段６號二十二樓之５,5.67,商,,,1130424,土地1建物1車位1,二十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,92.8,1,1,1,有,有,11000000,118534,坡道平面,37.8,0,,RPTOMLRLNHJGFCB48DA,34.09,0.46,2.68,有,
西屯區,房地(土地+建物),臺中市西屯區至善路１５３巷１０號,89.0,住,,,1130408,土地1建物1車位0,全,二層,透天厝,住家用,鐵筋加強磚造,0580730,108.75,12,3,12,有,無,21000000,193103,,0.0,0,其他增建；,RPOPMLRLNHJGFCB08DA,108.75,0.0,0.0,無,0323
南屯區,房地(土地+建物)+車位,臺中市南屯區忠勇路５２之２１３號四樓,11.38,住,,,1130419,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021017,113.38,2,2,1,有,有,11740000,103546,坡道機械,13.52,0,,RPTPMLRLNHJGFCB58DA,60.62,0.64,8.23,有,
南屯區,房地(土地+建物),臺中市南屯區大墩十四街２３８之１號五樓,16.84,商,,,1130410,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830406,114.44000000000001,3,2,2,有,有,11600000,101363,,0.0,0,陽台外推；,RPXNMLSLNHJGFCB88DA,66.23,2.81,14.64,有,
豐原區,房地(土地+建物),臺中市豐原區直興街１９３號四樓之３,10.97,都市：其他:第三種住宅區。,,,1130414,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850905,69.36,2,2,1,有,有,6880000,99193,,0.0,0,,RPRNMLKLMHJGFDB47DA,47.73,1.08,3.72,有,0324
豐原區,房地(土地+建物),臺中市豐原區田心路二段２６７巷３７弄２２之１號,19.51,都市：其他:第二種住宅區,,,1130425,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820601,81.43,3,2,1,有,無,6000000,73683,,0.0,0,,RPTNMLQLMHJGFDB28DA,60.71,0.0,0.0,有,
豐原區,房地(土地+建物),臺中市豐原區圓環東路２２３巷１０號,131.41,都市：其他:第三種住宅區。,,,1130427,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0670717,110.6,0,0,0,無,無,12500000,113020,,0.0,0,,RPUNMLRLNHJGFDB58DA,110.6,0.0,0.0,無,
大甲區,房地(土地+建物),臺中市大甲區中山路二段２９８之６號,59.19,農,,,1130426,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700512,110.94,3,2,2,有,無,3950000,35605,,0.0,0,頂樓加蓋；其他增建；,RPSNMLTLMHJGFEB58DA,110.94,0.0,0.0,無,
大甲區,土地,朝陽段739地號,44.5,商,,,1130422,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4300000,96629,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPROMLKLNHJGFEB77DA,0.0,0.0,0.0,無,
清水區,房地(土地+建物),臺中市清水區鰲新路１０７號,117.0,都市：其他:第四種住宅區,,,1130421,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1050112,173.16,3,3,3,有,無,15000000,86625,,0.0,0,陽台外推；其他增建；,RPQNMLLJNHJGFFB57DA,151.74,0.0,21.42,無,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區大仁路二段３５３巷６號八樓之六,20.3,商,,,1130413,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0850828,135.4,3,2,1,有,有,5700000,42097,坡道機械,0.0,0,陽台外推；,RPPOMLMJNHJGFFB67DA,75.47,0.0,10.8,有,0325
清水區,房地(土地+建物)+車位,臺中市清水區港新五路２０５號六樓之５,18.79,都市：其他:第四種商業區,,,1130421,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061027,184.05,2,2,2,有,有,9730000,52866,坡道平面,0.0,0,,RPRNMLSJNHJGFFB38DA,88.7,0.0,8.75,有,0326
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路８３號六樓之８,11.64,商,,,1130421,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121104,124.74000000000001,2,2,1,有,有,7500000,60125,坡道平面,26.54,0,,RPRNMLRKNHJGFFB38DA,58.63,0.0,8.16,有,0327
梧棲區,房地(土地+建物)+車位,臺中市梧棲區大仁路二段３１１巷４６號四樓之６,13.41,商,,,1130414,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120928,149.82999999999998,3,2,2,有,有,5950000,39712,坡道平面,28.41,0,,RPOQMLRKNHJGFFB38DA,76.09,0.0,6.58,有,0328
梧棲區,房地(土地+建物),臺中市梧棲區文昌路２３３號,86.0,住,,,1130426,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810908,167.23,3,1,3,有,無,12880000,77020,,0.0,0,,RPQNMLSLNHJGFFB48DA,144.54,4.12,18.57,無,0329
石岡區,土地,新萬興段390地號,1505.25,,特定農業區,農牧用地,1130429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7654338,5085,,0.0,0,含土地增值稅或其他稅費228738元；含仲介費145600元；未登記建物；,RPPNMLRLNHJGFGB38DA,0.0,0.0,0.0,無,
潭子區,房地(土地+建物)+車位,臺中市潭子區中興路１０７號三樓,11.84,住,,,1130415,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950610,122.16,3,2,2,有,有,13200000,108055,坡道機械,9.09,0,,RPPNMLSKNHJGFHB48DA,69.26,1.51,12.3,有,
大雅區,土地,自立段1733地號,118.0,農,,,1130422,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,16949,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPVMLNLNHJGFHB88DA,0.0,0.0,0.0,無,
潭子區,房地(土地+建物),臺中市潭子區潭子街三段公廳巷７之１號五樓,42.31,住,,,1130422,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120626,94.46000000000001,2,2,2,有,無,9880000,104583,,0.0,0,,RPWPMLSLNHJGFHB86DA,54.09,0.0,8.1,有,
大里區,房地(土地+建物)+車位,臺中市大里區中興路二段８１６巷１５號七樓,22.12,都市：其他:住宅區,,,1130409,土地2建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820526,122.77,3,2,2,有,有,7850000,63941,坡道平面,0.0,0,,RPQNMLQLMHJGFIB48DA,85.14,0.0,11.44,有,
烏日區,房地(土地+建物)+車位,臺中市烏日區健行北一路１５２號,19.46,都市：其他:第二種住宅區,,,1130409,土地1建物1車位2,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1061201,125.97999999999999,1,1,1,有,有,12200000,96841,坡道平面,56.42,0,,RPQOMLTJNHJGFIB78DA,47.52,0.0,0.0,有,0330
大里區,房地(土地+建物),臺中市大里區益民路二段１８１巷２７號,131.0,都市：其他:住宅區,,,1130415,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0770527,192.49,3,3,3,有,無,22300000,115850,,0.0,0,其他增建；,RPTNMLPKNHJGFIB68DA,182.08,0.0,10.41,無,
大里區,房地(土地+建物)+車位,臺中市大里區公園街２１２號二樓之１,27.41,都市：其他:住宅區,,,1130429,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081226,120.18,2,1,1,有,有,8500000,70727,坡道平面,32.0,0,,RPPNMLRLNHJGFIB58DA,51.22,2.25,4.24,有,0331
大里區,房地(土地+建物)+車位,臺中市大里區中湖路１３０巷１２弄５號二樓之２,17.17,都市：其他:住宅區,,,1130415,土地1建物1車位2,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950111,123.91,3,2,2,有,有,10700000,86353,坡道平面,29.09,0,,RPUNMLRLNHJGFIB09DA,66.73,0.0,7.42,有,0332
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段６６０號六樓之７,19.42,住,,,1130413,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120522,124.74000000000001,2,2,1,有,有,12800000,102613,坡道平面,29.96,0,,RPVNMLOKNHJGFJB88DA,54.49,0.0,8.68,有,0333
太平區,房地(土地+建物),臺中市太平區新平路一段１３８號,61.6,住,,,1130430,土地1建物1車位0,一層，二層，三層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820901,272.38,3,3,3,有,有,12380000,45451,,0.0,0,,RPRNMLRLNHJGFJB88DA,210.06,4.92,10.13,有,
太平區,房地(土地+建物)+車位,臺中市太平區樹孝路２７３巷２８號五樓之２,15.87,,,,1130418,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120908,108.00999999999999,2,2,1,有,有,11420000,105731,坡道平面,25.12,0,,RPTNMLRLNHJGFJB09DA,47.97,0.0,6.64,有,0334
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路一段４０６巷１０號十樓,9.56,都市：其他:第二種住宅區,,,1130422,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840807,98.30000000000001,2,2,2,有,有,8000000,81384,坡道機械,0.0,0,,RPQNMLRLNHJGFBB08EA,62.93,1.32,10.51,有,
大雅區,房地(土地+建物),臺中市大雅區月祥路３０５之９號,71.5,住,,,1130401,土地4建物1車位0,全,二層,透天厝,住商用,加強磚造,0710620,108.16,3,2,2,有,無,1500000,13868,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLNHJGFHB38EA,106.72,0.0,1.44,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路６２６號二樓之７,23.36,都市：其他:第三種住宅區。,,,1130406,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040615,139.78,3,2,2,有,有,12000000,85849,坡道平面,21.58,0,,RPPQMLNLMHJGFBB67DA,71.46,0.0,10.14,有,
北區,房地(土地+建物)+車位,臺中市北區北平三街３１號九樓之６,35.34,都市：其他:第二種住宅區,,,1130428,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060828,212.95999999999998,3,2,2,有,有,29700000,167440,坡道平面,53.5,3000000,,RPPNMLSLMHJGFBB87DA,91.53,4.54,11.03,有,
北區,房地(土地+建物)+車位,臺中市北區雙十路二段４２號十二樓之３,14.07,都市：其他:甲種住宅區,,,1130430,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970915,176.09,3,2,2,有,有,17660000,103901,坡道平面,21.52,1600000,陽台外推；,RPVRMLKMMHJGFBB18DA,87.79,7.94,12.63,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路二段３０７號五樓之５,18.33,都市：其他:第二種商業區,,,1130411,土地1建物1車位2,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090916,205.46,3,2,2,有,有,19500000,94909,坡道平面,53.0,0,,RPWQMLKLNHJGFBB18DA,87.37,2.75,12.08,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區遼寧路一段１６０巷３６號７樓,10.82,都市：其他:第二種住宅區,,,1130410,土地2建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,107.31,2,2,1,有,有,8400000,78278,坡道機械,20.02,0,夾層；,RPPPMLLLNHJGFBB47DA,54.87,0.0,9.41,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區興安路二段４６１巷３１號１１樓,16.72,都市：其他:第二種住宅區,,,1130402,土地2建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890616,147.37,3,2,2,有,有,15580000,105720,坡道平面,22.5,0,,RPXOMLNLNHJGFBB38DA,83.3,0.0,11.93,有,
北屯區,土地,大盛段275-9地號,438.83,都市：其他:農業區,,,1130404,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3400000,7748,,0.0,0,,RPPNMLSLNHJGFBB97DA,0.0,0.0,0.0,無,
北區,房地(土地+建物)+車位,臺中市北區文昌東一街１１５號４樓之１,9.99,都市：其他:第二種住宅區,,,1130413,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890219,125.88,3,2,2,有,有,11000000,109034,坡道平面,36.0,1200000,其他增建；,RPWNMLSLNHJGFBB68DA,59.0,0.0,8.15,有,
北屯區,房地(土地+建物),臺中市北屯區崇德路二段２８６號８樓之５　,7.37,都市：其他:第三種住宅區。,,,1130422,土地1建物1車位0,八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870417,93.57,2,2,1,有,有,8500000,90841,,0.0,0,土地價金:新台幣:7860100元整、建物價金:新台幣:639900元整親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTLNHJGFBB38DA,60.47,0.0,3.51,有,
西屯區,房地(土地+建物),臺中市西屯區福強街１１３號九樓之３,23.33,都市：其他:第一種住宅區,,,1130421,土地1建物1車位0,九層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831201,164.4,4,2,2,有,有,11000000,66910,,0.0,0,其他增建；,RPRNMLLLMHJGFCB47DA,105.45,0.8,12.73,有,
西屯區,房地(土地+建物),臺中市西屯區福順路２５５巷２２號三樓,29.3,都市：其他:公園兼兒童遊樂場用地,,,1130421,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681229,75.52,3,2,2,有,無,7250000,96001,,0.0,0,陽台外推；,RPUNMLSLMHJGFCB48DA,75.52,0.0,0.0,無,
