鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,房地(土地+建物)+車位,新竹市新竹市西大路９７巷１６弄１２號三樓之１,19.19,住,,,1130419,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091030,68.97,2,2,1,有,無,11880000,172249,其他,10.35,0,其他增建；,RPTNMLOLNHJGFAO56DA,41.42,0.0,0.0,有,070
新竹市,房地(土地+建物),新竹市新竹市榮濱路１９巷２５號五樓之３,7.83,商,,,1130409,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021220,44.81,1,1,1,有,有,4150000,92613,,0.0,0,,RPRPMLOLNHJGFAO56DA,26.18,3.0,0.0,有,071
新竹市,房地(土地+建物),新竹市新竹市中華路二段７３６號７樓之７,4.36,商,,,1130427,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,,50.97,1,0,1,有,有,4350000,85344,,0.0,0,陽台外推；,RPRNMLPLNHJGFAO09DA,32.57,0.0,7.82,有,
新竹市,房地(土地+建物),新竹市新竹市明湖路１０５０巷３７８號　,47.69,,山坡地保育區,丙種建築用地,1130407,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0870826,97.85,3,2,2,有,無,6950000,71027,,0.0,0,陽台外推；,RPQNMLQLNHJGFAO09DA,79.76,10.18,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路１９巷１８號三樓,16.89,住,,,1130430,土地3建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0971022,152.49,3,2,2,有,有,24000000,157398,坡道平面,0.0,0,陽台外推；,RPRNMLRLNHJGFAO66DA,79.15,0.0,9.25,有,
新竹市,房地(土地+建物),新竹市新竹市牛埔路１４巷６弄１９－１９號２Ｆ,22.43,住,,,1130414,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830603,122.75,3,2,2,有,有,12150000,98982,,0.0,0,,RPWPMLTKMHJGFAO37DA,87.15,0.0,9.48,有,
新竹市,房地(土地+建物),新竹市新竹市金山東街３７號三樓之四,9.03,住,,,1130427,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871119,33.74,1,1,1,有,有,4450000,131891,,0.0,0,其他增建；,RPVNMLLLNHJGFAO09DA,20.47,1.29,0.0,有,
新竹市,房地(土地+建物),新竹市新竹市林森路２７５號１０樓之５,2.7,商,,,1130420,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0860520,32.43,1,1,1,有,有,3200000,98674,,0.0,0,,RPUNMLMLNHJGFAO09DA,23.53,0.48,0.07,有,
新竹市,土地,成德段182-1地號,121.18,都市：其他:道路用地,,,1130429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6199325,51158,,0.0,0,包含公共設施保留地用地；,RPVOMLMLNHJGFAO66DA,0.0,0.0,0.0,無,
新竹市,土地,北門段834-1地號,138.53,都市：其他:道路用地,,,1130425,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10322757,74516,,0.0,0,包含公共設施保留地用地；,RPSRMLNLNHJGFAO76DA,0.0,0.0,0.0,無,
新竹市,土地,竹蓮段2602地號,24.75,都市：其他:道路用地,,,1130311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1001880,40480,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPOPMLLLLHJGFAO38DA,0.0,0.0,0.0,無,072
新竹市,房地(土地+建物)+車位,新竹市新竹市東大路三段３２６號三樓之８,59.73,住,,,1130327,土地2建物1車位2,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041207,239.13,4,2,2,有,有,21000000,87818,坡道平面,69.82,0,其他增建；,RPSOMLLMLHJGFAO78DA,107.35,0.0,10.15,有,073
新竹市,房地(土地+建物)+車位,新竹市新竹市振興路１０２巷１號五樓之１,31.6,住,,,1130330,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1091229,88.7,2,2,1,有,有,11750000,132469,其他,0.0,0,陽台外推；,RPUNMLLKMHJGFAO78DA,51.59,0.0,4.62,有,074
新竹市,房地(土地+建物)+車位,新竹市新竹市長興街３２巷３號四樓,44.42,住,,,1130329,土地2建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130108,103.94,3,2,2,有,無,8500000,81778,一樓平面,0.0,0,,RPTPMLQLMHJGFAO86DA,64.76,0.0,7.06,有,
新竹市,房地(土地+建物)+車位,新竹市新竹市中正路２２３巷２之２號九樓之２,20.11,商,,,1130302,土地3建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950217,203.23000000000002,4,2,2,有,有,22300000,109728,坡道機械,0.0,0,其他增建；,RPTQMLQJNHJGFAO86DA,113.04,0.0,11.22,有,
新竹市,房地(土地+建物),新竹市新竹市光復路二段１６５巷８號４樓,29.6,商,,,1130330,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740903,104.35,5,1,3,有,無,9000000,86248,,0.0,0,其他增建；,RPPPMLSJNHJGFAO56DA,86.8,0.0,10.8,無,
新竹市,房地(土地+建物),新竹市新竹市武陵西二路１３號５樓,44.36,住,,,1130310,土地12建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710819,83.79,3,2,2,有,無,6600000,78768,,0.0,0,陽台外推；,RPTOMLLLLHJGFAO78DA,74.79,0.0,9.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路８２號８樓,16.79,住,,,1130324,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860710,156.61,3,2,2,有,有,10000000,63853,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLSLLHJGFAO86DA,89.85,2.55,12.21,有,075
新竹市,房地(土地+建物),新竹市新竹市集和街６３巷１號,81.0,住,,,1130328,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0510625,139.44,5,2,2,有,無,16500000,118330,,0.0,0,,RPOOMLNJMHJGFAO38DA,139.44,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市光復路一段４１巷１６號,85.14,住,,,1130312,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760228,124.47,7,3,3,有,無,18750000,150639,,0.0,0,壹樓空地、3F、4F,RPSOMLPKMHJGFAO09DA,105.13,12.74,6.6,無,
新竹市,房地(土地+建物),新竹市新竹市芝柏三街３０號,63.01,,山坡地保育區,丙種建築用地,1130322,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720121,86.3,12,1,12,有,無,7750000,89803,,0.0,0,,RPTOMLSKMHJGFAO86DA,79.5,6.8,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市頂埔路２２巷５號,18.87,商,,,1130329,土地1建物1車位1,一層，二層，騎樓,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0840619,152.08,2,2,2,有,有,12980000,85350,坡道機械,0.0,0,其他增建；,RPUOMLMLMHJGFAO09DA,121.62,0.0,4.22,有,
新竹市,房地(土地+建物),新竹市新竹市勝利路２０２巷６號,48.0,商,,,1130329,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0710213,103.3,3,2,3,有,無,12300000,119071,,0.0,0,其他增建；,RPTOMLSJNHJGFAO86DA,103.3,0.0,0.0,無,076
新竹市,房地(土地+建物)+車位,新竹市新竹市南大路５２３之１號９樓,13.67,住,,,1130319,土地2建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840524,144.89,3,2,2,有,有,12650000,87308,坡道機械,0.0,0,其他增建；,RPUOMLSJNHJGFAO96DA,96.16,0.0,14.19,有,
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅八街９２號十一樓之２,21.31,,鄉村區,乙種建築用地,1130324,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130205,115.46000000000001,2,2,1,有,有,15980000,138403,坡道平面,32.62,0,,RPPOMLNKNHJGFAO68DA,50.25,0.0,4.86,有,077
新竹市,房地(土地+建物),新竹市新竹市振興路６９號四樓,24.87,住,,,1130317,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821125,122.49000000000001,3,2,2,有,有,8550000,69802,,0.0,0,其他增建；,RPOPMLOKNHJGFAO78DA,79.52,0.0,9.79,有,
新竹市,房地(土地+建物),新竹市新竹市武陵路２７１巷３１弄７號４樓,31.67,住,,,1130330,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810530,140.53,4,2,2,有,無,11500000,81833,,0.0,0,陽台外推；其他增建；,RPVPMLPKNHJGFAO96DA,93.01,0.0,9.83,有,
新竹市,房地(土地+建物),新竹市新竹市建中一路２３巷２０號５樓,14.27,商,,,1130331,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.21000000000001,3,2,2,有,有,12500000,105744,,0.0,0,陽台加窗加鐵窗、窗戶加窗其他增建；,RPPOMLQKNHJGFAO98DA,80.04,0.0,11.64,有,
新竹市,房地(土地+建物)+車位,新竹市新竹市公道五路二段３７３號二樓之１,30.9,住,,,1130330,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961206,180.51,4,2,2,有,有,25200000,139597,坡道平面,0.0,0,陽台加窗陽台外推；其他增建；,RPQPMLQKNHJGFAO56DA,95.14,6.78,13.45,有,
新竹市,房地(土地+建物),新竹市新竹市光華街１６之１號６樓,21.7,住,,,1130330,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.63,3,2,2,有,有,12580000,104286,,0.0,0,,RPTRMLQKNHJGFAO07DA,84.53,0.0,10.68,有,078
新竹市,房地(土地+建物)+車位,新竹市新竹市香北一路１５８巷２８號二樓,34.35,住,,,1130311,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130108,101.60000000000001,3,2,2,有,有,8570000,84350,一樓平面,0.0,0,陽台外推；,RPWNMLRKNHJGFAO07DA,63.71,0.0,2.94,有,
新竹市,房地(土地+建物)+車位,新竹市新竹市香北一路１５８巷２２號二樓,35.03,住,,,1130311,土地2建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130108,103.35,3,2,2,有,有,8680000,83986,一樓平面,0.0,0,陽台外推；,RPXNMLRKNHJGFAO17DA,57.42,0.0,10.29,有,
新竹市,房地(土地+建物),新竹市新竹市東大路一段２１巷６號６樓,11.6,住,,,1130309,土地5建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720819,36.91,2,2,2,有,有,2950000,79924,,0.0,0,,RPQNMLTJNHJGFAO66EA,36.91,0.0,0.0,有,079
新竹市,房地(土地+建物)+車位,新竹市新竹市立鵬路１０６號七樓,17.03,商,,,1130331,土地1建物1車位1,七層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031117,214.15,4,2,2,有,有,38550000,180014,坡道平面,0.0,0,,RPRNMLOKNHJGFAO98EA,124.57,0.0,5.58,有,080
新竹市,房地(土地+建物),新竹市新竹市東大路一段２１巷６號６樓,11.6,住,,,1130309,土地5建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720819,36.91,3,2,2,有,有,2950000,79924,,0.0,0,,RPVOMLLKLHJGFAO88DA,36.91,0.0,0.0,有,079
新竹市,房地(土地+建物),新竹市新竹市光復路二段２９８巷５弄６號５樓,44.1,住,,,1130329,土地6建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840713,139.95,3,2,2,有,有,17000000,121472,,0.0,0,陽台外推；其他增建；,RPXTMLPKMHJGFAO47DA,87.74,0.0,11.84,有,
新竹市,房地(土地+建物),新竹市新竹市花園新城街１６巷１０號,67.25,,鄉村區,乙種建築用地,1130318,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690213,84.8,3,1,2,有,無,6080000,71698,,0.0,0,頂樓加蓋鐵皮其他增建；,RPTNMLRKMHJGFAO66DA,84.8,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市金竹路１１２號７樓,25.05,住,,,1130330,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860517,142.46,4,2,2,有,有,12260000,86059,,0.0,0,陽台加鐵窗陽台外推；其他增建；,RPWOMLMLMHJGFAO66DA,109.42,0.0,8.84,有,082
新竹市,房地(土地+建物)+車位,新竹市新竹市延平路三段４７０巷１９弄２號四樓之２,33.8,住,,,1130331,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021020,106.69999999999999,2,2,1,有,有,9300000,87160,坡道機械,2.71,0,其他增建；,RPOPMLSJNHJGFAO09DA,66.38,0.0,6.78,有,083
新竹市,土地,中雅段91-4地號,16.0,都市：其他:道路用地,,,1130328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,763372,47711,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPOOMLKKNHJGFAO28DA,0.0,0.0,0.0,無,084
新竹市,土地,中雅段91-6地號,14.67,都市：其他:道路用地,,,1130328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,593416,40451,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,SPOOMLKKNHJGFAO38DA,0.0,0.0,0.0,無,085
新竹市,土地,中雅段111-1地號,1.97,住,,,1130328,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,178980,90853,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,TPOOMLKKNHJGFAO48DA,0.0,0.0,0.0,無,086
新竹市,土地,中雅段111-8地號,0.17,住,,,1130328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6744,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,UPOOMLKKNHJGFAO58DA,0.0,0.0,0.0,無,087
新竹市,土地,中雅段112-1地號,2.62,都市：其他:道路用地,,,1130328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,106208,40537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,VPOOMLKKNHJGFAO68DA,0.0,0.0,0.0,無,088
新竹市,房地(土地+建物),新竹市新竹市明湖路１０５０巷２８６號４樓,32.82,,山坡地保育區,丙種建築用地,1130328,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860715,76.1,2,2,1,有,無,5080000,66754,,0.0,0,,RPPOMLTLLHJGFAO56DA,57.37,0.0,6.45,有,089
新竹市,房地(土地+建物)+車位,新竹市新竹市金農路１０２號七樓之３,26.98,,鄉村區,乙種建築用地,1130313,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100503,137.45,3,2,2,有,有,20300000,147690,一樓平面,31.63,0,陽台加鐵鋁窗其他增建；,RPWOMLTLLHJGFAO27DA,66.04,0.0,4.28,有,090
新竹市,房地(土地+建物),新竹市新竹市建中路１０６號,68.97,住,,,1130319,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0961206,248.64,7,0,8,有,有,37800000,152027,,0.0,0,陽台外推；頂樓加蓋；夾層；,RPUOMLKKMHJGFAO78DA,216.5,13.23,15.96,有,
新竹市,房地(土地+建物),新竹市新竹市林森路２７５號１１樓之７,3.93,商,,,1130322,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0860520,48.010000000000005,1,1,1,有,有,5100000,106228,,0.0,0,,RPSQMLSKMHJGFAO96DA,28.99,1.82,4.29,有,091
新竹市,土地,中山段三小段300地號,213.0,商,,,1130306,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,68298450,320650,,0.0,0,,RPXNMLTJNHJGFAO27DA,0.0,0.0,0.0,無,
新竹市,土地,中山段三小段301地號,193.0,商,,,1130306,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,61885450,320650,,0.0,0,未登記建物；,RPQOMLTJNHJGFAO66DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市成德路１９１號二樓,25.9,住,,,1130329,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800523,113.74000000000001,3,2,2,有,有,6300000,55389,,0.0,0,,RPUPMLKLNHJGFAO09DA,74.46,0.0,11.22,無,092
新竹市,房地(土地+建物),新竹市新竹市香北路２２５巷８６號六樓之５,6.83,住,,,1130321,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940301,40.25,1,1,1,有,有,2800000,69565,,0.0,0,陽台外推；,RPUNMLPLMHJGFAO66DA,19.3,1.13,3.93,有,
新竹市,房地(土地+建物),新竹市新竹市中正路４４５巷２８號,86.0,住,,,1130306,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0610722,121.5,3,2,2,有,無,12550000,103292,,0.0,0,其他增建為3樓鐵皮屋增建 一樓空地其他增建；,RPOOMLMJNHJGFAO38DA,121.5,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市新香街１８８巷２２弄１８號,100.04,,山坡地保育區,丙種建築用地,1130331,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0910111,204.19,4,2,4,有,有,15600000,76399,,0.0,0,,RPQOMLMJNHJGFAO58DA,150.46,24.93,28.8,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市慈雲路８９號三樓之６,11.42,商,,,1130330,土地1建物1車位1,三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041208,154.68,2,2,2,有,有,25000000,161624,坡道平面,33.07,0,陽台加蓋其他增建；,RPTNMLSJNHJGFAO76DA,70.4,1.65,10.64,有,093
新竹市,土地,隆恩段114地號,314.59,,特定農業區,農牧用地,1130318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9278100,29493,,0.0,0,,RPROMLLLNHJGFAO78DA,0.0,0.0,0.0,無,094
新竹市,土地,新莊段256地號,412.35,商,,,1130311,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,48310000,117158,,0.0,0,,RPOPMLLLNHJGFAO58DA,0.0,0.0,0.0,無,095
新竹市,房地(土地+建物),新竹市新竹市牛埔北路２５７巷５２號,63.0,,鄉村區,乙種建築用地,1130307,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0630101,171.57,4,2,3,有,無,7420000,43248,,0.0,0,頂樓增建其他增建；,RPWPMLNKLHJGFAO66DA,171.57,0.0,0.0,無,096
新竹市,房地(土地+建物)+車位,新竹市新竹市公道五路二段３７１號七樓之１,35.35,住,,,1130320,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961206,206.48000000000002,3,2,2,有,有,29460000,142677,坡道平面,0.0,0,陽台外推；,RPQQMLKLLHJGFAO58DA,95.1,9.37,13.51,有,097
新竹市,房地(土地+建物)+車位,新竹市新竹市湳中街６５巷２０號７Ｆ,19.67,住,,,1130331,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.39,3,2,2,有,有,10000000,80392,坡道機械,0.0,0,,RPRNMLLMLHJGFAO58DA,83.53,0.0,9.03,有,098
新竹市,房地(土地+建物),新竹市新竹市和福街３８巷３號,57.97,住,,,1130328,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,80.64,4,2,3,有,無,9900000,122768,,0.0,0,其他增建；,RPQOMLTKMHJGFAO66DA,80.64,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市浸樹街１５巷７號,82.32,,鄉村區,乙種建築用地,1130320,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030707,169.64,4,2,3,有,無,28000000,165055,,0.0,0,,RPQNMLMLNHJGFAO68DA,165.29,0.0,4.35,無,099
新竹市,房地(土地+建物),新竹市新竹市武陵路６１巷１弄１２號,77.75,住,,,1130320,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0921110,331.71,5,3,5,有,有,28800000,86823,,0.0,0,其他增建；,RPSNMLLLNHJGFAO88EA,220.01,61.91,26.03,無,
新竹市,房地(土地+建物),新竹市新竹市世界街１１２巷１４號五樓,32.01,住,,,1130316,土地3建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720118,118.91,3,2,2,有,無,7700000,64755,,0.0,0,,RPPNMLRKLHJGFAO78DA,100.22,18.69,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市港北路６號六樓之２,13.99,商,,,1130330,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090917,141.42000000000002,2,2,2,有,有,10400000,73540,坡道平面,46.2,0,,RPPOMLSJMHJGFAO98DA,59.83,0.0,5.1,有,100
新竹市,房地(土地+建物),新竹市新竹市南大路４２３巷３１號三樓之５,25.09,住,,,1130324,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130205,82.72999999999999,2,2,2,有,無,14200000,171643,,0.0,0,,RPSOMLQLMHJGFAO66DA,57.91,0.0,6.28,有,
新竹市,房地(土地+建物),新竹市新竹市明湖路１２００巷５９號５樓,30.9,,山坡地保育區,丙種建築用地,1130329,土地1建物1車位0,五層，六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870618,112.44,2,2,2,有,有,5000000,44468,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPPMLTLLHJGFAO66DA,80.66,0.0,6.0,有,101
新竹市,房地(土地+建物)+車位,新竹市新竹市明湖路１０５０巷４５０號,55.77,,山坡地保育區,丙種建築用地,1130326,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870826,145.92000000000002,4,2,2,有,無,13000000,89090,坡道平面,34.62,0,法空增建採光罩其他增建；,RPUNMLRKMHJGFAO76DA,82.94,12.12,0.0,有,102
新竹市,房地(土地+建物)+車位,新竹市新竹市西濱路一段１８５號八樓之５,24.96,住,,,1130321,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1111021,164.7,3,2,2,有,有,14200000,86217,坡道平面,36.2,0,,RPTOMLNKNHJGFAO09DA,78.67,0.0,8.76,有,103
新竹市,土地,西門段二小段113-31地號,1375.57,都市：其他:道路用地,,,1130320,土地13建物0車位0,,,其他,,,,0.0,0,0,0,無,無,94017060,68348,,0.0,0,包含公共設施保留地用地；,RPTOMLRKNHJGFAO86DA,0.0,0.0,0.0,無,
新竹市,土地,崙子段1630地號,136.21,都市：其他:道路用地,,,1130329,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8546208,62743,,0.0,0,包含公共設施保留地用地；,RPUOMLMLNHJGFAO56DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市牛埔東路２４７號４樓之９,17.21,,,,1130329,土地1建物1車位1,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850926,231.51,5,2,2,有,有,17900000,77318,坡道平面,0.0,0,陽台外推；,RPVNMLRLNHJGFAO07DA,156.36,0.0,15.57,有,
新竹市,房地(土地+建物),新竹市新竹市警光路９之１號五樓,29.32,住,,,1130223,土地3建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830121,105.44999999999999,3,2,1,有,有,9700000,91995,,0.0,0,陽台外推；,RPSQMLTJMHJGFAO96DA,76.23,0.0,7.32,有,104
新竹市,房地(土地+建物)+車位,新竹市新竹市志平路１１２號四樓之２,103.4,,山坡地保育區,丙種建築用地,1130206,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0960716,274.89,4,3,3,有,有,24700000,89854,一樓平面,26.39,0,陽台增建,RPRUMLKMMHJGFAO66DA,174.74,4.72,18.34,有,
新竹市,房地(土地+建物),新竹市新竹市孝賢路２７號,79.1,住,,,1130203,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130221,214.96,5,2,4,有,無,22500000,104671,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSQMLNKNHJGFAO56DA,194.2,0.0,20.76,有,
新竹市,房地(土地+建物),新竹市新竹市海埔一街７號,90.01,,鄉村區,乙種建築用地,1130224,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130206,259.55,4,2,5,有,有,23200000,89385,,0.0,0,,RPROMLKKMHJGFAO48DA,236.32,0.0,23.23,有,
新竹市,房地(土地+建物),新竹市新竹市經國路二段１１１號１１樓之７,3.1,商,,,1130225,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0860715,28.47,1,1,1,有,有,2400000,84299,,0.0,0,,RPUQMLMKMHJGFAO56DA,18.25,0.0,0.0,有,105
新竹市,土地,竹蓮段2602-3地號,10.0,都市：其他:道路用地,,,1130131,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1547344,154734,,0.0,0,包含公共設施保留地用地；,RPPPMLLLLHJGFAO48DA,0.0,0.0,0.0,無,106
新竹市,土地,千甲段517-1地號,12.35,農,,,1130108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,304674,24670,,0.0,0,,RPTNMLKKNHJGFAO68DA,0.0,0.0,0.0,無,107
新竹市,土地,竹蓮段2602-3地號,20.0,都市：其他:道路用地,,,1130112,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2987720,149386,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；包含公共設施保留地用地；,RPVOMLPKNHJGFAO86DA,0.0,0.0,0.0,無,106
新竹市,土地,南華段174地號,392.38,住,,,1130122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18000000,45874,,0.0,0,,RPXOMLPKNHJGFAO07DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市牛埔東路１１號十四樓,18.83,住,,,1130118,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970131,154.7,3,2,2,有,有,16100000,104072,坡道平面,34.82,0,陽台外推；,RPPNMLPJNHJGFAO68DA,74.96,1.96,10.28,有,109
